f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month
Apartment,Private room,Private,moderate,Real Bed,Hackney,50,2,2,96,0,1,0.52,0,2,1,405,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,50,8058715,Hackney,moderate,Private room,Apartment,3.91202300542815,4,0.693147180559945,0.480453013918201,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,89,4,1,96,25,1,5.6,0,2,1,132,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,89,15267641,Hackney,moderate,Entire home/apt,Apartment,4.48863636973214,16,1.38629436111989,1.92181205567281,0,2,3.25809653802148,2,4.89034912822175,23.9155145958993,116.955215955031,17424,2299968,4.56434819146784,2,0,0,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,55,2,1,96,0,1,0.52,0,1,1,405,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,55,9107253,Hackney,moderate,Private room,Apartment,4.00733318523247,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,strict,Real Bed,Hackney,48,4,1.5,85,37,1,2.11,0,2,2,525,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,48,8451875,Hackney,strict,Private room,Apartment,3.87120101090789,16,1.38629436111989,1.92181205567281,0.693147180559945,2,3.63758615972639,2,6.26530121273771,39.2539992863326,245.938129333465,275625,144703125,4.44265125649032,2,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,29,1,0.5,100,1,1,0.15,0,10,1,193,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,29,10680086,Hackney,flexible,Private room,Apartment,3.36729582998647,1,0,0,0,1,0.693147180559945,2,5.26785815906333,27.7503295840101,146.184800115824,37249,7189057,4.60517018598809,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,6,1,96,6,1,0.82,0,2,2,218,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,100,13694729,Hackney,flexible,Entire home/apt,Apartment,4.60517018598809,36,1.79175946922805,3.2104019955684,0.693147180559945,2,1.94591014905531,2,5.3890717298165,29.0420941091074,156.509928338061,47524,10360232,4.56434819146784,2,0,0,0
House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,120,6,1,96,1,1,0.15,0,3,2,202,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,120,9632104,Hackney,flexible,Entire home/apt,House,4.78749174278205,36,1.79175946922805,3.2104019955684,0.693147180559945,2,0.693147180559945,2,5.31320597904179,28.2301577757254,149.992643083277,40804,8242408,4.56434819146784,3,0,1,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,95,4,1,92,36,2,1.32,10,3,2,817,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,95,4651346,Hackney,moderate,Entire home/apt,Apartment,4.55387689160054,16,1.38629436111989,1.92181205567281,0.693147180559945,2,3.61091791264422,2,6.70686233660275,44.9820024021405,301.68809773589,667489,545338513,4.52178857704904,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,150,3,1,88,7,5,0.49,0,2,2,427,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,150,5693435,Hackney,strict,Entire home/apt,Apartment,5.01063529409626,9,1.09861228866811,1.20694896081258,0.693147180559945,2,2.07944154167984,2,6.0591231955818,36.7129738992374,222.448431731658,182329,77854483,4.47733681447821,2,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,33,1,2,80,1,1,0.05,0,4,1,584,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,33,7285003,Hackney,flexible,Private room,Apartment,3.49650756146648,1,0,0,0,3,0.693147180559945,2,6.37161184723186,40.5974375317854,258.671113944779,341056,199176704,4.38202663467388,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,57,2,1,100,4,1,0.32,0,4,2,370,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,57,10942004,Hackney,moderate,Entire home/apt,Apartment,4.04305126783455,4,0.693147180559945,0.480453013918201,0.693147180559945,2,1.6094379124341,2,5.91620206260743,35.0014468456005,207.075632022186,136900,50653000,4.60517018598809,3,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,38,2,1,96,0,1,0.52,0,2,1,405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,38,17364509,Hackney,flexible,Private room,House,3.63758615972639,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,30,2,1,100,2,1,0.65,0,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,30,16184778,Hackney,flexible,Private room,Apartment,3.40119738166216,4,0.693147180559945,0.480453013918201,0,2,1.09861228866811,2,4.52178857704904,20.4465719355312,92.4550754178964,8281,753571,4.60517018598809,1,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,30,1,2,96,0,1,0.52,0,1,1,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,30,11859989,Hackney,flexible,Private room,House,3.40119738166216,1,0,0,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,moderate,Real Bed,Hackney,65,2,1.5,100,1,1,0.04,10,1,1,785,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,65,4650993,Hackney,moderate,Private room,Apartment,4.17438726989564,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,6.66695679242921,44.4483128721179,296.334981414785,616225,483736625,4.60517018598809,1,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,65,2,1,96,0,1,0.52,0,1,1,405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,16918867,Hackney,flexible,Private room,House,4.17438726989564,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,moderate,Real Bed,Hackney,40,2,0.5,96,0,1,0.52,20,1,1,405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,9512403,Hackney,moderate,Private room,Apartment,3.68887945411394,4,0.693147180559945,0.480453013918201,0,1,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,90,4,1,80,1,1,0.12,0,2,1,253,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,90,10518078,Hackney,strict,Entire home/apt,Apartment,4.49980967033027,16,1.38629436111989,1.92181205567281,0,2,0.693147180559945,2,5.53733426701854,30.6620707846977,169.786135253855,64009,16194277,4.38202663467388,2,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,65,2,2,96,0,1,0.52,0,1,1,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,17495402,Hackney,flexible,Private room,Apartment,4.17438726989564,4,0.693147180559945,0.480453013918201,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,strict,Real Bed,Hackney,33,2,1.5,76,28,1,1.61,0,2,1,519,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,33,8451417,Hackney,strict,Private room,Apartment,3.49650756146648,4,0.693147180559945,0.480453013918201,0,2,3.36729582998647,2,6.25382881157547,39.1103748044915,244.589588783844,269361,139798359,4.33073334028633,2,0,0,0
House,Private room,Private,strict,Real Bed,Hackney,33,2,1,92,28,1,1.78,24,1,2,469,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,33,8713302,Hackney,strict,Private room,House,3.49650756146648,4,0.693147180559945,0.480453013918201,0.693147180559945,2,3.36729582998647,2,6.1527326947041,37.8561196124808,232.91858483434,219961,103161709,4.52178857704904,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,100,4,1,96,0,2,0.52,10,1,2,405,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,100,9993732,Hackney,moderate,Entire home/apt,Apartment,4.60517018598809,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,128,6,2,100,3,1,1.29,0,4,3,68,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,128,5305359,Hackney,moderate,Entire home/apt,Apartment,4.85203026391962,36,1.79175946922805,3.2104019955684,1.09861228866811,3,1.38629436111989,2,4.23410650459726,17.9276578922728,75.9076128938668,4624,314432,4.60517018598809,3,0,0,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,100,1,1,100,2,1,0.12,0,1,1,517,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,100,3863501,Hackney,moderate,Private room,Apartment,4.60517018598809,1,0,0,0,2,1.09861228866811,2,6.24997524225948,39.0621905288565,244.137723713776,267289,138188413,4.60517018598809,1,0,0,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,35,2,1,96,0,1,0.52,0,5,1,405,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,35,11465671,Hackney,moderate,Private room,Apartment,3.55534806148941,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
House,Private room,Private,moderate,Real Bed,Hackney,40,2,1,98,24,1,2.2,15,1,1,325,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,40,11916104,Hackney,moderate,Private room,House,3.68887945411394,4,0.693147180559945,0.480453013918201,0,2,3.2188758248682,2,5.78689738136671,33.4881813024689,193.792668685991,105625,34328125,4.58496747867057,1,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,25,1,2.5,96,0,1,0.52,0,1,1,405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,25,17494968,Hackney,flexible,Private room,Apartment,3.2188758248682,1,0,0,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,strict,Real Bed,Hackney,27,4,2,96,0,1,0.52,0,2,2,405,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,27,17421122,Hackney,strict,Private room,Apartment,3.29583686600433,16,1.38629436111989,1.92181205567281,0.693147180559945,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Private room,Private,strict,Real Bed,Hackney,48,4,1.5,86,22,1,3.98,0,2,2,164,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,48,14480201,Hackney,strict,Private room,Apartment,3.87120101090789,16,1.38629436111989,1.92181205567281,0.693147180559945,2,3.13549421592915,2,5.10594547390058,26.0706791824458,133.115466373123,26896,4410944,4.45434729625351,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,70,4,1,100,4,1,3.33,0,1,2,34,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,70,16617831,Hackney,moderate,Entire home/apt,Apartment,4.24849524204936,16,1.38629436111989,1.92181205567281,0.693147180559945,2,1.6094379124341,2,3.55534806148941,12.6404998383365,44.941376596487,1156,39304,4.60517018598809,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,70,4,1,85,80,1,1.14,12,1,4,2104,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,70,62259,Hackney,moderate,Entire home/apt,Apartment,4.24849524204936,16,1.38629436111989,1.92181205567281,1.38629436111989,2,4.39444915467244,3,7.65207074611648,58.5541867035716,448.060779137043,4426816,9314020864,4.44265125649032,1,0,0,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,44,4,1,88,42,1,0.84,14,1,2,1503,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,44,62260,Hackney,moderate,Private room,Apartment,3.78418963391826,16,1.38629436111989,1.92181205567281,0.693147180559945,2,3.76120011569356,2,7.31588350450979,53.5221514515584,391.56182493033,2259009,3395290527,4.47733681447821,1,0,0,0
House,Private room,Private,moderate,Real Bed,Hackney,50,2,3,96,0,1,0.52,0,5,1,405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50,6222650,Hackney,moderate,Private room,House,3.91202300542815,4,0.693147180559945,0.480453013918201,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,46,1,1,99,38,1,1.63,0,4,1,697,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,46,5278769,Hackney,flexible,Private room,Apartment,3.8286413964891,1,0,0,0,2,3.66356164612965,2,6.54821910276237,42.879173417782,280.782222484981,485809,338608873,4.59511985013459,3,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,57,2,1,96,0,1,0.52,0,1,1,405,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,57,10678795,Hackney,flexible,Private room,House,4.04305126783455,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,250,4,1,96,0,4,0.52,20,2,1,405,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,250,15921667,Hackney,moderate,Entire home/apt,Apartment,5.52146091786225,16,1.38629436111989,1.92181205567281,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,60,2,1,93,26,1,0.6,0,2,1,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1372662,Hackney,flexible,Private room,Apartment,4.0943445622221,4,0.693147180559945,0.480453013918201,0,2,3.29583686600433,2,7.16549347506085,51.3442967411396,367.907223280223,1671849,2161700757,4.53259949315326,2,0,0,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,88,2,2,96,0,1,0.52,0,1,1,405,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,88,9367977,Hackney,moderate,Private room,Apartment,4.47733681447821,4,0.693147180559945,0.480453013918201,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
House,Private room,Private,flexible,Real Bed,Hackney,35,2,2,97,7,1,0.62,10,1,1,338,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,35,11858275,Hackney,flexible,Private room,House,3.55534806148941,4,0.693147180559945,0.480453013918201,0,3,2.07944154167984,2,5.82600010738045,33.942277251197,197.747710910211,114244,38614472,4.57471097850338,1,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,29,2,1.5,96,1,1,0.06,0,1,1,479,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,29,9368919,Hackney,flexible,Private room,House,3.36729582998647,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,6.17378610390194,38.1156348567327,235.317776819896,229441,109902239,4.56434819146784,1,0,1,0
Apartment,Private room,Private,strict,Real Bed,Hackney,27,2,1.5,91,18,1,1.9,7,2,1,282,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,27,12886155,Hackney,strict,Private room,Apartment,3.29583686600433,4,0.693147180559945,0.480453013918201,0,2,2.94443897916644,2,5.64544689764324,31.8710706741097,179.926437061721,79524,22425768,4.51085950651685,2,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,37,2,1,96,0,1,0.52,0,7,1,405,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,37,16446802,Hackney,flexible,Private room,Apartment,3.61091791264422,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Private room,Private,strict,Real Bed,Hackney,50,2,1,94,51,1,1.79,15,1,1,852,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,50,4370975,Hackney,strict,Private room,Apartment,3.91202300542815,4,0.693147180559945,0.480453013918201,0,2,3.95124371858143,3,6.74875954749168,45.5457554298601,307.377351804989,725904,618470208,4.54329478227,1,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,32,2,1,96,0,1,0.52,0,3,1,405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,32,13694277,Hackney,flexible,Private room,Apartment,3.46573590279973,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,154,5,1,85,4,1,0.2,0,7,3,606,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,154,3077416,Hackney,moderate,Entire home/apt,House,5.03695260241363,25,1.6094379124341,2.59029039398023,1.09861228866811,2,1.6094379124341,2,6.4085287910595,41.0692412658385,263.193415079095,367236,222545016,4.44265125649032,3,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,50,2,1,98,9,1,0.32,5,2,1,840,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,50,4257015,Hackney,strict,Private room,Apartment,3.91202300542815,4,0.693147180559945,0.480453013918201,0,2,2.30258509299405,2,6.73459165997295,45.3547248265772,305.445551557435,705600,592704000,4.58496747867057,2,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,33,2,1.5,79,33,1,1.96,0,2,1,503,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,33,8451233,Hackney,strict,Private room,Apartment,3.49650756146648,4,0.693147180559945,0.480453013918201,0,2,3.52636052461616,2,6.22257626807137,38.720455411965,240.940986935409,253009,127263527,4.36944785246702,2,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,59,2,1,97,7,1,0.24,20,1,1,862,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,59,4256937,Hackney,flexible,Private room,Apartment,4.07753744390572,4,0.693147180559945,0.480453013918201,0,2,2.07944154167984,2,6.76041469108343,45.7032067954166,308.972630649359,743044,640503928,4.57471097850338,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,2,1,96,0,1,0.52,0,3,1,405,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100,10809651,Hackney,strict,Entire home/apt,Apartment,4.60517018598809,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,140,4,1,89,9,2,1.75,15,2,2,152,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,140,14624794,Hackney,moderate,Entire home/apt,Apartment,4.9416424226093,16,1.38629436111989,1.92181205567281,0.693147180559945,2,2.30258509299405,2,5.03043792139244,25.305305680983,127.296769310045,23104,3511808,4.48863636973214,2,0,0,0
